V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
1.1983311,0.278576426,0.455165997,0.225928031,0.058550283,0.13308483,0.063214325,0.200186008,0.056919036,0.065475363,0.278576426,1.859244489,1.212961285,0.984267547,0.25332091,0.537856526,0.240480923,0.620571034,0.21590486,0.209494979,0.455165997,1.212961285,3.73322506,1.44026621,0.43639198,1.106437457,0.501254219,1.578388726,0.412202344,0.430116676,0.225928031,0.984267547,1.44026621,2.490564472,0.577597042,0.940667449,0.573756896,1.179895881,0.608919519,0.565068008,0.058550283,0.25332091,0.43639198,0.577597042,1.161840227,0.350808784,0.193527967,0.430943427,0.174763894,0.191892233,0.13308483,0.537856526,1.106437457,0.940667449,0.350808784,1.488765388,0.373037695,0.800558816,0.291819017,0.291891515,0.063214325,0.240480923,0.501254219,0.573756896,0.193527967,0.373037695,1.204332047,0.549359817,0.291104158,0.254874652,0.200186008,0.620571034,1.578388726,1.179895881,0.430943427,0.800558816,0.549359817,2.123404082,0.501707578,0.532757994,0.056919036,0.21590486,0.412202344,0.608919519,0.174763894,0.291819017,0.291104158,0.501707578,1.348322758,0.440266902,0.065475363,0.209494979,0.430116676,0.565068008,0.191892233,0.291891515,0.254874652,0.532757994,0.440266902,1.375647897
1.165135979,0.311795328,0.463024931,0.208018774,0.048522354,0.096478336,0.049949578,0.159818658,0.052135872,0.052251603,0.311795328,1.921556427,1.182778813,0.967130466,0.213466965,0.361916976,0.177514586,0.501356389,0.195202882,0.196295081,0.463024931,1.182778813,3.490143835,1.174922431,0.29458051,0.695578414,0.336724351,1.222119377,0.313824035,0.330234101,0.208018774,0.967130466,1.174922431,2.180419928,0.395979164,0.586303895,0.388619129,0.880618325,0.534958699,0.480609163,0.048522354,0.213466965,0.29458051,0.395979164,1.089306708,0.169845969,0.100708491,0.25213515,0.126996916,0.128580524,0.096478336,0.361916976,0.695578414,0.586303895,0.169845969,1.215214445,0.207017482,0.44593812,0.18536194,0.201497642,0.049949578,0.177514586,0.336724351,0.388619129,0.100708491,0.207017482,1.117832713,0.369310579,0.217892868,0.190997958,0.159818658,0.501356389,1.222119377,0.880618325,0.25213515,0.44593812,0.369310579,1.830204525,0.381564254,0.408584303,0.052135872,0.195202882,0.313824035,0.534958699,0.126996916,0.18536194,0.217892868,0.381564254,1.277515782,0.334545535,0.052251603,0.196295081,0.330234101,0.480609163,0.128580524,0.201497642,0.190997958,0.408584303,0.334545535,1.302315726
1.139149514,0.281536799,0.510188375,0.270295034,0.08143445,0.135888753,0.080440568,0.291874086,0.062810303,0.092157046,0.281536799,1.679926977,1.226592231,0.995970218,0.290707777,0.47541028,0.281128663,0.851201147,0.219584497,0.280690681,0.510188375,1.226592231,4.306854087,1.928529549,0.600946953,1.183719893,0.739020481,2.778752568,0.563544366,0.801653293,0.270295034,0.995970218,1.928529549,3.074907308,0.800273062,1.107753214,0.886405933,2.111658282,0.780842542,0.855347362,0.08143445,0.290707777,0.600946953,0.800273062,1.227824294,0.412920334,0.317122484,0.735997835,0.230746927,0.259775839,0.135888753,0.47541028,1.183719893,1.107753214,0.412920334,1.517177774,0.453456878,1.160083138,0.321608558,0.397489883,0.080440568,0.281128663,0.739020481,0.886405933,0.317122484,0.453456878,1.359033198,1.025194384,0.411768618,0.407554497,0.291874086,0.851201147,2.778752568,2.111658282,0.735997835,1.160083138,1.025194384,3.610517531,0.806585709,1.052866977,0.062810303,0.219584497,0.563544366,0.780842542,0.230746927,0.321608558,0.411768618,0.806585709,1.452217941,0.579024522,0.092157046,0.280690681,0.801653293,0.855347362,0.259775839,0.397489883,0.407554497,1.052866977,0.579024522,1.619271876
1.143764001,0.317437334,0.543315889,0.363059519,0.1333722,0.231132881,0.117242981,0.333646794,0.097909931,0.109474962,0.317437334,1.96827625,1.786512421,1.420792176,0.527774354,0.866566608,0.438879011,1.125544874,0.36031365,0.41343067,0.543315889,1.786512421,5.302745266,2.929691915,1.265552674,2.258111997,1.15046085,3.269249904,0.895123532,1.08456813,0.363059519,1.420792176,2.929691915,3.605701744,1.207519732,1.766711066,1.101044023,2.497518383,1.031739477,1.137384142,0.1333722,0.527774354,1.265552674,1.207519732,1.43948222,0.749777871,0.485576096,1.034470055,0.392054484,0.459999259,0.231132881,0.866566608,2.258111997,1.766711066,0.749777871,2.053558581,0.72807742,1.695907035,0.559602066,0.652478164,0.117242981,0.438879011,1.15046085,1.101044023,0.485576096,0.72807742,1.42949793,1.088245987,0.466437707,0.490386574,0.333646794,1.125544874,3.269249904,2.497518383,1.034470055,1.695907035,1.088245987,3.509688241,0.890092522,1.099332031,0.097909931,0.36031365,0.895123532,1.031739477,0.392054484,0.559602066,0.466437707,0.890092522,1.463005361,0.608100805,0.109474962,0.41343067,1.08456813,1.137384142,0.459999259,0.652478164,0.490386574,1.099332031,0.608100805,1.610009683
1.309354948,0.402120187,0.786840016,0.394056535,0.166119257,0.266209001,0.098069289,0.43814715,0.076896875,0.131045673,0.402120187,1.698493233,1.36746694,1.056938279,0.425934875,0.680581767,0.232491957,0.933367045,0.191396353,0.290330785,0.786840016,1.36746694,4.482501126,2.153211068,0.948571424,1.660562231,0.611550038,2.802186267,0.465544929,0.768043173,0.394056535,1.056938279,2.153211068,3.294676053,1.267567087,1.676791275,0.74994192,2.352808399,0.580567685,0.791559987,0.166119257,0.425934875,0.948571424,1.267567087,1.497862335,0.784595007,0.34206493,1.079316329,0.267344616,0.353915048,0.266209001,0.680581767,1.660562231,1.676791275,0.784595007,1.928182502,0.464550555,1.547096022,0.365289872,0.502009943,0.098069289,0.232491957,0.611550038,0.74994192,0.34206493,0.464550555,1.210034988,0.770457041,0.21074142,0.2852868,0.43814715,0.933367045,2.802186267,2.352808399,1.079316329,1.547096022,0.770457041,3.539360827,0.591961136,0.926433095,0.076896875,0.191396353,0.465544929,0.580567685,0.267344616,0.365289872,0.21074142,0.591961136,1.193989427,0.319085783,0.131045673,0.290330785,0.768043173,0.791559987,0.353915048,0.502009943,0.2852868,0.926433095,0.319085783,1.43170623
1.146473617,0.290894002,0.513042784,0.278620125,0.066350711,0.111885816,0.05968426,0.202577681,0.079983263,0.084361834,0.290894002,1.891996073,1.214942931,1.278758611,0.302817997,0.450508026,0.250474759,0.648128998,0.352582985,0.352584125,0.513042784,1.214942931,3.673841103,1.643522807,0.416394753,0.781965067,0.405740846,1.535020326,0.574741785,0.61846561,0.278620125,1.278758611,1.643522807,3.164090486,0.696103477,0.891221669,0.608087614,1.402312863,0.973653744,0.963595391,0.066350711,0.302817997,0.416394753,0.696103477,1.161085455,0.253255472,0.173649187,0.384741833,0.247154567,0.282125765,0.111885816,0.450508026,0.781965067,0.891221669,0.253255472,1.274600734,0.226993245,0.553994563,0.310990049,0.325355803,0.05968426,0.250474759,0.405740846,0.608087614,0.173649187,0.226993245,1.172779412,0.442829277,0.37098277,0.331341218,0.202577681,0.648128998,1.535020326,1.402312863,0.384741833,0.553994563,0.442829277,2.104006346,0.647974686,0.736490718,0.079983263,0.352582985,0.574741785,0.973653744,0.247154567,0.310990049,0.37098277,0.647974686,1.525191039,0.702910543,0.084361834,0.352584125,0.61846561,0.963595391,0.282125765,0.325355803,0.331341218,0.736490718,0.702910543,1.599552217
1.135420502,0.240328748,0.403186997,0.229055341,0.06471023,0.129723529,0.065131348,0.194865039,0.057451863,0.066612135,0.240328748,1.721490351,1.198561114,0.997207447,0.287661983,0.530266729,0.255489791,0.658515842,0.22479205,0.235152421,0.403186997,1.198561114,3.92108545,1.682982553,0.540624962,1.173510175,0.616423058,1.907402543,0.501318734,0.544083906,0.229055341,0.997207447,1.682982553,2.831549153,0.738510379,1.082662919,0.682346843,1.461218199,0.697851503,0.702937357,0.06471023,0.287661983,0.540624962,0.738510379,1.211132576,0.377687219,0.229879486,0.522075126,0.205111836,0.213494038,0.129723529,0.530266729,1.173510175,1.082662919,0.377687219,1.53884926,0.429114225,0.929822887,0.354098979,0.361457634,0.065131348,0.255489791,0.616423058,0.682346843,0.229879486,0.429114225,1.235897188,0.639428783,0.340477965,0.303619664,0.194865039,0.658515842,1.907402543,1.461218199,0.522075126,0.929822887,0.639428783,2.374821826,0.556112253,0.62880345,0.057451863,0.22479205,0.501318734,0.697851503,0.205111836,0.354098979,0.340477965,0.556112253,1.353654572,0.466885168,0.066612135,0.235152421,0.544083906,0.702937357,0.213494038,0.361457634,0.303619664,0.62880345,0.466885168,1.403549369
1.67225911,0.989467913,1.638417664,2.694576651,1.14892451,1.097597999,1.001584511,2.061114406,1.86282698,1.817386631,0.989467913,2.309432844,2.294548344,3.989781397,1.705027371,1.630355382,1.470898529,3.005475286,2.655314133,2.596112347,1.638417664,2.294548344,5.798344601,7.263933229,3.192704807,3.35268984,2.911117671,6.411421726,5.207952836,5.249732226,2.694576651,3.989781397,7.263933229,13.80020923,5.685446859,5.37396865,5.113577762,10.29766168,9.608878113,9.412304196,1.14892451,1.705027371,3.192704807,5.685446859,3.318493582,2.392181192,2.204339673,4.524165735,4.010270607,4.006598835,1.097597999,1.630355382,3.35268984,5.37396865,2.392181192,3.236143401,2.159453291,4.457747444,3.84417093,3.848014762,1.001584511,1.470898529,2.911117671,5.113577762,2.204339673,2.159453291,2.971089202,4.167833124,3.821467679,3.788045402,2.061114406,3.005475286,6.411421726,10.29766168,4.524165735,4.457747444,4.167833124,9.409220337,7.67642463,7.703570543,1.86282698,2.655314133,5.207952836,9.608878113,4.010270607,3.84417093,3.821467679,7.67642463,8.063687324,7.471944978,1.817386631,2.596112347,5.249732226,9.412304196,4.006598835,3.848014762,3.788045402,7.703570543,7.471944978,8.129165458
1.150126971,0.292515195,0.427234982,0.235654022,0.059710878,0.126855248,0.069281322,0.181193622,0.06295081,0.064835155,0.292515195,1.800787569,1.283265399,1.070628034,0.277201023,0.55341687,0.280757059,0.706638376,0.274319981,0.257261327,0.427234982,1.283265399,3.870317183,1.639055103,0.472676079,1.130137366,0.58590769,1.78775983,0.557781784,0.538739488,0.235654022,1.070628034,1.639055103,2.748588715,0.634142841,0.99852898,0.660580483,1.384566375,0.804858588,0.71011888,0.059710878,0.277201023,0.472676079,0.634142841,1.156359866,0.330481885,0.206394349,0.439225325,0.221072661,0.225447898,0.126855248,0.55341687,1.130137366,0.99852898,0.330481885,1.507069544,0.401290423,0.839187218,0.353910959,0.339505461,0.069281322,0.280757059,0.58590769,0.660580483,0.206394349,0.401290423,1.245118646,0.62893887,0.377539818,0.314171033,0.181193622,0.706638376,1.78775983,1.384566375,0.439225325,0.839187218,0.62893887,2.346239172,0.591968503,0.620361272,0.06295081,0.274319981,0.557781784,0.804858588,0.221072661,0.353910959,0.377539818,0.591968503,1.44238897,0.544320643,0.064835155,0.257261327,0.538739488,0.71011888,0.225447898,0.339505461,0.314171033,0.620361272,0.544320643,1.431853045
1.124270417,0.281639003,0.443643356,0.212974699,0.057839602,0.105792184,0.053372552,0.183302588,0.059053186,0.066361267,0.281639003,1.942290236,1.411447281,1.109787452,0.28754009,0.470535596,0.239067165,0.621322421,0.256497635,0.252268522,0.443643356,1.411447281,3.856574809,1.664619333,0.481592519,0.939706166,0.481315948,1.574356372,0.451133488,0.504764054,0.212974699,1.109787452,1.664619333,2.587240802,0.599465514,0.798516959,0.540067154,1.187737882,0.65092548,0.609858397,0.057839602,0.28754009,0.481592519,0.599465514,1.16497264,0.260902036,0.178640534,0.404705013,0.188731257,0.18764925,0.105792184,0.470535596,0.939706166,0.798516959,0.260902036,1.328168009,0.275368626,0.613629036,0.257765253,0.249690343,0.053372552,0.239067165,0.481315948,0.540067154,0.178640534,0.275368626,1.179203097,0.526049169,0.27986057,0.240375084,0.183302588,0.621322421,1.574356372,1.187737882,0.404705013,0.613629036,0.526049169,2.066817898,0.483495635,0.540554893,0.059053186,0.256497635,0.451133488,0.65092548,0.188731257,0.257765253,0.27986057,0.483495635,1.323614065,0.409055239,0.066361267,0.252268522,0.504764054,0.609858397,0.18764925,0.249690343,0.240375084,0.540554893,0.409055239,1.360974909
1.202670027,0.466484332,0.787689552,0.660010453,0.193767889,0.303732119,0.198694194,0.529734293,0.254853319,0.244660179,0.466484332,2.271163701,2.03437584,2.196938393,0.645940197,0.95057904,0.614878064,1.546355291,0.819305323,0.733983233,0.787689552,2.03437584,5.400219147,3.756338703,1.177956699,2.053454809,1.264400827,3.653826296,1.61695157,1.528071017,0.660010453,2.196938393,3.756338703,5.520268519,1.583414684,2.142434327,1.586465343,3.654756604,2.30838106,2.006467518,0.193767889,0.645940197,1.177956699,1.583414684,1.456875597,0.698935667,0.532996849,1.192144586,0.719206507,0.633187623,0.303732119,0.95057904,2.053454809,2.142434327,0.698935667,1.93300579,0.752613094,1.718961255,0.968144498,0.874912393,0.198694194,0.614878064,1.264400827,1.586465343,0.532996849,0.752613094,1.524210946,1.356755616,0.892410936,0.772579718,0.529734293,1.546355291,3.653826296,3.654756604,1.192144586,1.718961255,1.356755616,4.119874373,1.842223171,1.752188108,0.254853319,0.819305323,1.61695157,2.30838106,0.719206507,0.968144498,0.892410936,1.842223171,2.270858061,1.364127297,0.244660179,0.733983233,1.528071017,2.006467518,0.633187623,0.874912393,0.772579718,1.752188108,1.364127297,2.161710601
2.23892927,0.838465888,0.780564507,2.578213433,0.906217083,0.541816717,0.566911508,1.11293474,1.010149692,1.221719888,0.838465888,1.643079592,0.528497355,1.499113872,0.571241745,0.390401918,0.352353829,0.623590798,0.55451206,0.66233225,0.780564507,0.528497355,1.885509683,1.817097216,0.657322397,0.537358481,0.506451481,1.205291777,0.835644912,1.178787143,2.578213433,1.499113872,1.817097216,6.554667419,2.29867046,1.375007089,1.47070131,2.895128079,2.746181627,3.388111121,0.906217083,0.571241745,0.657322397,2.29867046,1.866872881,0.555794769,0.62823422,1.116155754,1.090821754,1.205601066,0.541816717,0.390401918,0.537358481,1.375007089,0.555794769,1.35360999,0.434917328,0.708499573,0.618256401,0.725961146,0.566911508,0.352353829,0.506451481,1.47070131,0.62823422,0.434917328,1.369582763,0.795906609,0.795687688,0.972824146,1.11293474,0.623590798,1.205291777,2.895128079,1.116155754,0.708499573,0.795906609,2.555280858,1.497048115,1.832715174,1.010149692,0.55451206,0.835644912,2.746181627,1.090821754,0.618256401,0.795687688,1.497048115,2.39936519,2.039575516,1.221719888,0.66233225,1.178787143,3.388111121,1.205601066,0.725961146,0.972824146,1.832715174,2.039575516,3.350160963
